CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G;MAT_GRASSES;GRAISSES_SATUREES;GLUCIDES;SUCRES;FIBRES;PROTEINES;SEL;SODIUM;CALCIUM
3250390207481;Pistaches grillées & salées;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks salés, Fruits à coques et dérivés, Fruits à coques, Pistaches, Pistaches grillées, Fruits à coque salés, Pistache grillée salée, Pistaches salées;622.0;51.2;6.4;11.3;6.0;8.6;24.7;1.51;0.604;
3250390207528;Noix de cajou grillées et salées;Bouton d'or,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks salés, Fruits à coques et dérivés, Fruits à coques, Fruits à coque grillés, Fruits à coque salés, Noix de cajou, Noix de Cajou grillées, Noix de cajou salées;619.0;49.3;10.1;21.8;5.8;3.9;19.6;0.75;0.3;
3250390207566;Mélange Graines et raisins sans sel ajouté;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Aliments à base de fruits et de légumes, Snacks salés, Amuse-gueules, Fruits et produits dérivés, Fruits à coques et dérivés, Produits déshydratés, Fruits à coques, Aliments à base de plantes séchées, Fruits secs, Mélanges de fruits secs;504.0;33.0;4.2;35.1;31.6;8.1;12.6;0.03;0.012;
3250390211778;Pom'potatoes aromatisation paprika;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Surgelés, Aliments à base de plantes surgelés, Pommes de terre surgelées, Potatoes épicées cuites surgelées;131.0;3.9;0.5;20.1;0.5;3.3;2.3;0.49;0.196;
3250390244851;Bouton d’Or Sauce Bechamel;Intermarché, Bouton d'or;Condiments, Produits déshydratés, Produits lyophilisés à reconstituer, Sauces, Sauces béchamel, en:groceries;389.0;11.3;3.4;60.9;17.7;;9.6;6.6;2.64;
3250390244868;Sauce hollandaise;Bouton d'or;Condiments, Produits déshydratés, Sauces, Sauces hollandaise, en:groceries;358.0;6.8;2.0;52.4;8.4;;19.5;8.8;3.52;
3250390276371;Chips à l'ancienne;Bouton d'or,Sélection Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips à l'ancienne, Chips de pommes de terre à l'huile de tournesol;557.0;37.0;3.0;48.0;0.5;5.0;5.5;1.3;0.52;
3250390281252;Sauce poivre vert;Bouton d'or;Condiments, Produits déshydratés, Sauces, Sauces au poivre, en:groceries;352.0;6.9;1.0;60.5;17.4;0.0;9.7;9.7;3.88;
3250390385950;Chips extra craquantes;Bouton d'or,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre à l'huile de tournesol;548.0;34.9;2.8;49.3;0.5;;6.9;0.79;0.316;
3250390443711;Moutarde mi-forte;Bouton d'or,Intermarché;Condiments, Sauces, Moutardes, en:groceries;240.0;23.0;2.3;3.2;1.2;0.8;4.6;4.62;1.848;
3250390502838;Biscuits apéritifs criftie's goût bacon;Bouton d'or,selection Intermarché;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de pomme de terre, Biscuits-aperitif-souffles-au-bacon;507.0;26.7;2.3;61.1;1.0;1.7;5.0;3.67;1.468;
3250390506980;Biscuits apéritif saveur paprika;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Tuiles salées;490.0;24.8;2.0;60.0;6.3;4.9;4.0;1.25;0.5;
3250390720423;Moutarde de dijon 850 gr;Bouton d'or;Condiments, Sauces, Moutardes, Moutardes de Dijon, en:groceries;149.0;11.8;0.8;2.6;2.2;2.3;7.1;6.28;2.512;
3250390817031;Bouton Or Chips Moutarde;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips à l'ancienne, Chips de pommes de terre à l'huile de tournesol, Chips à la moutarde;532.0;32.0;2.7;54.3;3.3;;4.8;1.65;0.66;
3250390831389;crok'sel;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de pomme de terre;456.0;18.2;1.5;67.5;0.5;4.2;3.6;3.78;1.512;
3250390831488;Craquilles fromage;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de maïs, Biscuits-aperitif-souffles-au-fromage;533.0;30.2;14.7;56.9;4.4;2.1;7.3;1.17;0.468;
3250390841210;Tortilla nature;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs;485.0;20.6;1.7;66.5;0.6;4.0;6.4;0.74;0.296;
3250390887089;La sauce crudités nature;Bouton d'or;Condiments, Sauces, Sauces salades, Sauces crudités, en:Groceries;306.0;32.0;2.3;3.8;2.2;0.5;0.6;2.4;0.96;
3250391045600;Mélange fruits & graines;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Graines, Fruits et produits dérivés, Fruits à coques et dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Mélanges de fruits secs;446.0;20.0;4.4;57.3;52.5;6.8;6.3;0.37;0.148;
3250391052813;CRAQUILLES CACAHUETES;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs;478.0;20.9;2.5;55.4;2.3;;14.0;1.54;0.616;
3250391142347;Margarine omega 3;Bouton d'or,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines allégées;486.0;54.0;15.0;0.5;0.5;0.5;0.5;0.4;0.16;
3250391194209;Chips saveur barbecue;Bouton d'or,Intermarché,Altho;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips barbecue, Chips de pommes de terre à l'huile de tournesol;536.0;33.0;2.7;51.0;3.4;5.5;6.0;1.4;0.56;
3250391205424;Biscuits apéritif craquilles saveur moutarde;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de maïs;493.0;22.6;1.9;64.5;1.1;3.9;6.0;1.94;0.776;
3250391223527;Assortiment 4 gouts;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de maïs;502.0;25.2;5.5;60.0;4.0;2.8;8.7;1.46;0.584;
3250391237142;Chips allégées (-30% MG);Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre allégées, Chips de pommes de terre à l'huile de tournesol;491.0;23.0;1.9;61.1;0.5;5.3;6.6;0.9;0.36;
3250391282487;Olives vertes entières;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives entières, Olives vertes entières;147.0;14.6;2.6;1.0;0.5;3.3;1.2;3.06;1.224;
3250391282456;Olives vertes dénoyautées;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Aliments à base de fruits et de légumes, Aliments à base de plantes en conserve, Pickles, Légumes et dérivés, Légumes en conserve, Produits de l'olivier, Pickles d'origine végétale, Olives, Pickles de légumes, Olives vertes, Olives dénoyautées, Olives vertes dénoyautées;139.0;13.7;2.4;1.3;0.5;0.0;1.1;3.14;1.256;
3250391282517;Olives noires à la grecque;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives noires, Olives entières, Olives noires entières;327.0;31.6;4.1;6.2;1.2;;2.0;11.25;4.5;
3250391282982;Ketchup allégé en sucre;Bouton d'or,Intermarché;Condiments, Sauces, Sauces tomate, Ketchup;58.0;0.5;0.1;12.0;11.0;1.8;1.6;1.2;0.48;
3250391320592;Mini-torsades tomate olive origan;Bouton d'or,Intermarché;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs;479.0;21.0;13.7;60.1;3.0;;10.5;2.0;0.8;
3250391390267;Sauce burger;Bouton d'or;Condiments, Sauces, Sauces burger, en:groceries;503.0;51.2;3.9;8.9;6.2;;1.2;1.56;0.624;
3250391390236;Sauce frites;Bouton d'or;Condiments, Sauces, en:groceries;326.0;31.1;2.4;10.6;6.5;;0.7;2.3;0.92;
3250391413850;La moutarde de dijon, forte;Bouton d'or;Condiments, Sauces, Moutardes, Moutardes de Dijon, en:groceries;152.0;11.9;0.8;2.6;2.2;;7.0;6.32;2.528;
3250391455591;Tuiles saveur crème oignon;Bouton d'or;Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Tuiles salées;492.0;24.9;2.5;61.0;5.1;0.0;4.1;1.25;0.5;
3250390000655;Confiture d'abricot;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures d'abricot;255.0;0.5;0.1;62.8;58.0;1.3;0.5;0.02;0.008;
3250390000662;Confiture fraise;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises;244.0;0.5;0.1;59.9;47.8;;0.5;0.02;0.008;
3250390001287;100% pur jus orange sans pulpe;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus;43.0;0.5;0.1;10.1;8.5;0.5;0.7;0.01;0.004;
3250390001195;Paquito sirop Fraise;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de fraise, Boissons avec sucre ajouté;330.0;0.5;0.1;82.0;82.0;;0.5;0.0;0.0;
3250390001553;Sirop fraise;Paquito,Sélection Intermarché;Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Sirops de fraise, Boissons avec sucre ajouté;330.0;0.5;0.1;82.0;82.0;0.5;0.5;0.01;0.004;
3250390001560;Sirop cassis;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de cassis, Boissons avec sucre ajouté;323.0;0.5;0.1;80.0;80.0;0.0;0.5;0.01;0.004;
3250390001546;Sirop de framboise;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de framboise, Boissons avec sucre ajouté;314.0;0.5;0.1;78.0;78.0;0.0;0.5;0.0;0.0;
3250390001522;Sirop Grenadine;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de grenadine, Boissons avec sucre ajouté;296.0;0.5;0.1;73.5;73.5;;0.5;0.01;0.004;
3250390001492;Sirop Citron;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de citron;290.0;0.5;0.1;70.0;70.0;0.5;0.5;0.0;0.0;
3250390001706;Sirop orange;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops d'orange, Boissons avec sucre ajouté;295.0;0.5;0.1;71.4;71.4;;0.5;0.0;0.0;
3250390001607;Sirop de grenadine;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de grenadine, Boissons avec sucre ajouté;324.0;0.8;0.1;77.6;77.6;0.5;1.6;0.0025;0.001;
3250390001614;Jus de citron;Paquito,Antartic,Intermarché,paquito2;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus de citron;16.0;0.5;0.1;1.0;1.0;;0.5;0.01;0.004;
3250390001584;Sirop Anis;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops à l'anis, Boissons avec sucre ajouté;284.0;0.5;0.1;71.0;71.0;;0.5;0.0;0.0;
3250390001577;Paquito Sirop Citron Blle;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de citron, Boissons avec sucre ajouté;290.0;0.5;0.1;70.0;70.0;0.5;0.5;0.01;0.004;
3250390005513;Sirop Menthe;Paquito;Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Sirops de menthe, Boissons avec sucre ajouté;284.0;0.5;0.1;71.0;71.0;0.5;0.5;0.01;0.004;
3250390005506;Sirop grenadine;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de grenadine, Boissons avec sucre ajouté;299.0;0.5;0.1;73.0;73.0;0.0;0.5;0.0;0.0;
3250390005681;Sirop cassis;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de cassis, Boissons avec sucre ajouté;323.0;0.5;0.1;80.0;80.0;0.5;0.5;0.01;0.004;
3250390006817;Paquito Raisin Rge;Paquito;Boissons;66.0;0.5;0.1;16.0;16.0;;0.5;0.0;0.0;
3250390006831;Pur jus tomate;Paquito;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Boissons à base de végétaux, Aliments et boissons à base de légumes, Légumes et dérivés, Jus et nectars, Boissons aux légumes, Tomates et dérivés, Jus de légumes, Jus de tomates;19.0;0.5;0.1;3.8;3.0;;0.9;0.4;0.16;
3250390031062;Paquito Abc Pomme BK;Paquito;Boissons, Boissons sans sucre ajouté;49.0;0.4;0.1;14.8;11.7;;0.4;0.0;0.0;
3250390105220;Confiture extra de fraises;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises;248.0;0.5;0.1;61.4;58.5;0.7;0.5;0.01;0.004;
3250390105435;Gelée mûres;Élodie, Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Gelées de fruits, Gelées de mûres;247.0;0.5;0.5;61.7;57.7;;0.5;0.01;0.004;
3250390111337;Confiture extra d'abricots;Elodie, Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures d'abricot;245.0;0.5;0.1;60.3;57.4;;0.5;0.02;0.008;
3250390111344;Confiture extra fraises;Elodie,Sélection Intermarché, Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises;248.0;0.5;0.1;61.4;58.5;0.0;0.5;0.01;0.004;
3250390134664;Marmelade Allégée D'oranges;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Marmelades, Marmelades d'oranges;167.0;0.5;0.1;40.6;39.2;0.0;0.5;0.0;0.0;
3250390134671;Confiture allégée abricot;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures d'abricot, Confiture de fruits allégée en sucres;163.0;0.5;0.2;39.0;38.0;;0.5;0.03;0.012;
3250390138563;Confiture extra mûres;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de mûres;247.0;0.5;0.1;60.9;57.9;1.1;0.5;0.01;0.004;
3250390138631;Confiture de framboises;Intermarché,Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de framboises;253.0;0.5;0.1;60.6;57.9;1.4;0.5;0.01;0.004;
3250390166870;Dessert de pommes avec morceaux;Elodie,Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes nature;89.0;0.5;0.1;22.0;20.2;0.6;0.5;0.02;0.008;
3250390193142;Sirop Pêche;Paquito;Boissons, Sirops, Sirops aromatisés, Boissons sans sucre ajouté, Sirops de pêche, Boissons avec sucre ajouté;325.0;0.5;0.1;80.0;80.0;;0.5;0.01;0.004;
3250390218913;Miel crémeux;Pate Tartiner, Paquito;Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels crémeux;559.0;36.3;5.1;45.5;43.1;;8.6;0.05;0.02;
3250390251521;Pomme poire;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes allégées, Compotes pommes poires;67.0;0.5;0.1;16.1;12.9;0.6;0.5;0.01;0.004;
3250390258957;Nectar multifruits;Paquito,Sélection Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars multifruits;34.0;0.5;0.1;8.5;8.0;0.5;0.5;0.01;0.004;
3250390294726;100% Pur Jus multifruits;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus;47.0;0.5;0.1;11.0;11.0;0.0;0.5;0.01;0.004;
3250390320739;Dessert Fruitiers Pommes / Pruneaux 4 x 100 g;Paquito,Solaya;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes pruneau;76.0;0.3;0.1;17.0;15.0;2.5;0.7;0.008;0.0032;
3250390402688;Dessert solaya;Paquito,intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes poires;75.0;0.5;0.1;17.4;14.9;1.8;0.5;0.01;0.004;
3250390551799;Crème de marrons à la vanille;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Crèmes de marrons;260.0;0.6;0.1;61.4;54.4;2.2;1.2;0.01;0.004;
3250390567059;100% Pur Jus pressé Clémentine sans pulpe;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de fruits pur jus, Jus de clémentine;45.0;0.5;0.1;10.6;9.0;0.5;0.6;0.01;0.004;
3250390576587;Jus de raisin;Paquito,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus de raisin, Jus de raisin à base de concentré;67.0;0.5;0.1;16.0;14.0;0.0;0.4;0.01;0.004;
3250390576600;Jus de pomme à base de concentré;Paquito,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de fruits à base de concentré, Boissons sans sucre ajouté, Jus de pomme, Jus de pomme à base de concentré;49.0;0.5;0.1;11.7;10.3;0.5;0.4;0.01;0.004;
